combo,mrpc,boolq,rte,cola,cb,scitail,stsb,cr,rotten_tomatoes,multirc,copa,piqa
qqp+snli+paws+imdb+squad_v2,0.3161764705882353,0.5152905198776758,0.7617328519855595,0.5608820709491851,0.7142857142857143,0.7892756349952963,0.37503872438645025,0.8617021276595744,0.8564727954971857,0.6421204620462047,0.2,0.0750816104461371
qqp+snli+paws+imdb+winogrande,0.3161764705882353,0.4859327217125382,0.779783393501805,0.5771812080536913,0.7678571428571429,0.7074317968015051,0.3956485270668544,0.8670212765957447,0.8545966228893058,0.6332508250825083,0.47,0.18715995647442873
qqp+snli+paws+squad_v2+hellaswag,0.3161764705882353,0.5483180428134556,0.7725631768953068,0.48609779482262705,0.7321428571428571,0.8015051740357478,0.35334986182038386,0.8085106382978723,0.7964352720450282,0.6328382838283828,0.3,0.11969532100108814
qqp+snli+paws+squad_v2+winogrande,0.3161764705882353,0.5327217125382263,0.7725631768953068,0.4467881112176414,0.75,0.8066792097836313,0.37290157623128223,0.8138297872340425,0.7908067542213884,0.633457095709571,0.22,0.04842219804134929
qqp+snli+squad_v2+hellaswag+winogrande,0.3161764705882353,0.5048929663608562,0.7942238267148014,0.46021093000958774,0.7678571428571429,0.8137347130761995,0.32390073991630713,0.7925531914893617,0.774859287054409,0.608085808580858,0.61,0.32861806311207836
qqp+sst2+anli_r1+hellaswag+winogrande,0.3161764705882353,0.43149847094801225,0.4729241877256318,0.5695110258868649,0.125,0.6218250235183443,0.466362225504604,0.898936170212766,0.8968105065666041,0.5538366336633663,0.65,0.5756256800870512
qqp+sst2+anli_r1+imdb+hellaswag,0.3161764705882353,0.41926605504587156,0.4729241877256318,0.6414189837008629,0.125,0.6265286923800565,0.43962221079602687,0.9202127659574468,0.9165103189493433,0.5837458745874587,0.63,0.5669205658324266
qqp+sst2+anli_r1+imdb+squad_v2,0.3161764705882353,0.454434250764526,0.4729241877256318,0.576222435282838,0.14285714285714285,0.6288805268109126,0.4401967931900036,0.9175531914893617,0.9183864915572233,0.5946782178217822,0.44,0.2769314472252448
qqp+sst2+anli_r1+imdb+winogrande,0.3161764705882353,0.39877675840978594,0.4729241877256318,0.6212847555129435,0.125,0.6345249294449671,0.44032696831222173,0.9175531914893617,0.9118198874296435,0.5790016501650165,0.56,0.5184983677910773
qqp+sst2+anli_r1+paws+hellaswag,0.3161764705882353,0.5318042813455658,0.4729241877256318,0.5675934803451582,0.10714285714285714,0.6317027281279398,0.48017079456883516,0.8829787234042553,0.8893058161350844,0.6068481848184818,0.39,0.46409140369967355
qqp+sst2+anli_r1+paws+imdb,0.3161764705882353,0.5088685015290519,0.4729241877256318,0.6088207094918504,0.125,0.6368767638758231,0.5026775228104503,0.9175531914893617,0.9174484052532833,0.6070544554455446,0.34,0.3645266594124048
qqp+sst2+anli_r1+paws+squad_v2,0.3161764705882353,0.5464831804281346,0.4729241877256318,0.5196548418024928,0.14285714285714285,0.6359360301034808,0.443981333409956,0.8936170212765957,0.8911819887429644,0.6101485148514851,0.21,0.07181719260065289
qqp+sst2+anli_r1+paws+winogrande,0.3161764705882353,0.5207951070336392,0.4729241877256318,0.5349952061361457,0.14285714285714285,0.6378174976481655,0.48641745592582514,0.901595744680851,0.8902439024390244,0.6056105610561056,0.3,0.34657236126224156
qqp+sst2+anli_r1+squad_v2+hellaswag,0.3161764705882353,0.5033639143730887,0.4729241877256318,0.5627996164908916,0.125,0.6194731890874883,0.4375322077494923,0.901595744680851,0.900562851782364,0.5820957095709571,0.62,0.4428726877040261
qqp+sst2+anli_r1+squad_v2+winogrande,0.3161764705882353,0.4828746177370031,0.4729241877256318,0.5436241610738255,0.16071428571428573,0.6274694261523989,0.4511133385818832,0.898936170212766,0.8986866791744841,0.5820957095709571,0.5,0.2687704026115343
qqp+sst2+imdb+hellaswag+winogrande,0.3161764705882353,0.3749235474006116,0.4729241877256318,0.6116970278044104,0.08928571428571429,0.603480714957667,0.4577099435533988,0.9175531914893617,0.9136960600375235,0.5625,0.73,0.5968443960826986
qqp+sst2+imdb+squad_v2+hellaswag,0.3161764705882353,0.4562691131498471,0.4729241877256318,0.6011505273250239,0.08928571428571429,0.6086547507055503,0.424038561348371,0.9202127659574468,0.9183864915572233,0.5868399339933993,0.68,0.529379760609358
qqp+sst2+imdb+squad_v2+winogrande,0.3161764705882353,0.43363914373088686,0.4729241877256318,0.5819750719079578,0.08928571428571429,0.6110065851364064,0.4341516595077648,0.9202127659574468,0.9183864915572233,0.5831270627062707,0.62,0.37595212187159954
qqp+sst2+paws+hellaswag+winogrande,0.3161764705882353,0.5217125382262997,0.4729241877256318,0.5417066155321189,0.08928571428571429,0.6025399811853246,0.5172710938749384,0.8882978723404256,0.8911819887429644,0.6138613861386139,0.54,0.5244831338411317
qqp+sst2+paws+imdb+hellaswag,0.3161764705882353,0.5119266055045871,0.4729241877256318,0.5838926174496645,0.08928571428571429,0.6039510818438382,0.4863097683165119,0.9122340425531915,0.9136960600375235,0.5965346534653465,0.57,0.5310119695321001
qqp+sst2+paws+imdb+squad_v2,0.3161764705882353,0.5330275229357798,0.4729241877256318,0.5637583892617449,0.08928571428571429,0.6048918156161807,0.4257203943378641,0.9202127659574468,0.9174484052532833,0.6097359735973598,0.35,0.13873775843307942
qqp+sst2+paws+imdb+winogrande,0.3161764705882353,0.500611620795107,0.4729241877256318,0.5532118887823586,0.08928571428571429,0.6030103480714958,0.49459174728835603,0.9148936170212766,0.9099437148217636,0.596947194719472,0.5,0.44776931447225243
qqp+sst2+paws+squad_v2+hellaswag,0.3161764705882353,0.5498470948012233,0.4729241877256318,0.5196548418024928,0.08928571428571429,0.6039510818438382,0.3986373453887559,0.8909574468085106,0.8949343339587242,0.6183993399339934,0.45,0.2192600652883569
qqp+sst2+paws+squad_v2+winogrande,0.3161764705882353,0.5489296636085627,0.4729241877256318,0.50143815915628,0.08928571428571429,0.603480714957667,0.4096317386091621,0.898936170212766,0.8930581613508443,0.6216996699669967,0.35,0.10500544069640914
qqp+sst2+record+anli_r1+hellaswag,0.3161764705882353,0.48440366972477067,0.4729241877256318,0.5771812080536913,0.10714285714285714,0.6194731890874883,0.4730308063447984,0.9042553191489362,0.9052532833020638,0.5790016501650165,0.66,0.5489662676822633
qqp+sst2+record+anli_r1+imdb,0.3161764705882353,0.45565749235474007,0.4729241877256318,0.62320230105465,0.125,0.6232361241768579,0.461448023901932,0.9228723404255319,0.9202626641651032,0.599009900990099,0.52,0.3906420021762786
qqp+sst2+record+anli_r1+paws,0.3161764705882353,0.5302752293577981,0.4729241877256318,0.5426653883029722,0.10714285714285714,0.6354656632173095,0.48190429870904244,0.9069148936170213,0.899624765478424,0.6126237623762376,0.3,0.10282916213275299
qqp+sst2+record+anli_r1+squad_v2,0.3161764705882353,0.519571865443425,0.4729241877256318,0.5474592521572388,0.125,0.6199435559736595,0.36170879040827736,0.9069148936170213,0.9071294559099438,0.5998349834983498,0.27,0.06420021762785637
qqp+sst2+record+anli_r1+winogrande,0.3161764705882353,0.463914373088685,0.4729241877256318,0.5407478427612655,0.10714285714285714,0.6284101599247413,0.4991650401466248,0.9042553191489362,0.9015009380863039,0.5825082508250825,0.58,0.39662676822633297
qqp+sst2+record+hellaswag+winogrande,0.3161764705882353,0.4470948012232416,0.4729241877256318,0.5532118887823586,0.08928571428571429,0.6030103480714958,0.47341471726167134,0.9095744680851063,0.9015009380863039,0.5662128712871287,0.7,0.5914036996735582
qqp+sst2+record+imdb+hellaswag,0.3161764705882353,0.4470948012232416,0.4729241877256318,0.6366251198465963,0.08928571428571429,0.6044214487300094,0.45677170305414067,0.9202127659574468,0.9202626641651032,0.5853960396039604,0.71,0.5935799782372143
qqp+sst2+record+imdb+squad_v2,0.3161764705882353,0.47370030581039757,0.4729241877256318,0.5781399808245445,0.08928571428571429,0.6067732831608654,0.44304451383628524,0.9202127659574468,0.9174484052532833,0.6010726072607261,0.31,0.09684439608269858
qqp+sst2+record+imdb+winogrande,0.3161764705882353,0.42048929663608564,0.4729241877256318,0.6021093000958773,0.08928571428571429,0.6063029162746942,0.4788377473036281,0.9202127659574468,0.9183864915572233,0.5911716171617162,0.61,0.4695321001088139
qqp+sst2+record+paws+hellaswag,0.3161764705882353,0.5321100917431193,0.4729241877256318,0.5455417066155321,0.08928571428571429,0.603480714957667,0.4068037110327761,0.901595744680851,0.900562851782364,0.620049504950495,0.53,0.27747551686615884
qqp+sst2+record+paws+imdb,0.3161764705882353,0.5051987767584097,0.4729241877256318,0.5829338446788112,0.08928571428571429,0.603480714957667,0.49928422188096716,0.9175531914893617,0.9193245778611632,0.6076732673267327,0.42,0.18715995647442873
qqp+sst2+record+paws+squad_v2,0.3161764705882353,0.5553516819571865,0.4729241877256318,0.513902205177373,0.08928571428571429,0.6030103480714958,0.371534532347586,0.9042553191489362,0.900562851782364,0.6307755775577558,0.06,0.018498367791077257
qqp+sst2+record+paws+winogrande,0.3161764705882353,0.5241590214067279,0.4729241877256318,0.5273250239693192,0.08928571428571429,0.6044214487300094,0.5176685619995641,0.9122340425531915,0.8958724202626641,0.6283003300330033,0.37,0.1305767138193689
qqp+sst2+record+snli+anli_r1,0.3161764705882353,0.47186544342507647,0.7003610108303249,0.6030680728667306,0.7321428571428571,0.8207902163687676,0.3402258180779561,0.8563829787234043,0.8621013133208255,0.6338696369636964,0.43,0.1838955386289445
qqp+sst2+record+snli+hellaswag,0.3161764705882353,0.4865443425076453,0.7581227436823105,0.6059443911792906,0.6428571428571429,0.80620884289746,0.3758533023560794,0.8617021276595744,0.8724202626641651,0.6223184818481848,0.53,0.3601741022850925
qqp+sst2+record+snli+imdb,0.3161764705882353,0.39908256880733944,0.7545126353790613,0.6366251198465963,0.5535714285714286,0.7746942615239887,0.40212782243628215,0.898936170212766,0.9043151969981238,0.6247937293729373,0.49,0.2850924918389554
qqp+sst2+record+snli+paws,0.3161764705882353,0.5113149847094801,0.7472924187725631,0.5647171620325983,0.6428571428571429,0.786453433678269,0.40139888479232533,0.8696808510638298,0.8677298311444653,0.6373762376237624,0.22,0.06420021762785637
qqp+sst2+record+snli+squad_v2,0.3161764705882353,0.4883792048929664,0.7617328519855595,0.5608820709491851,0.5535714285714286,0.7982126058325494,0.36560214391260015,0.8670212765957447,0.8771106941838649,0.6293316831683168,0.2,0.06147986942328618
qqp+sst2+record+snli+winogrande,0.3161764705882353,0.47706422018348627,0.7617328519855595,0.5656759348034516,0.6428571428571429,0.8043273753527752,0.3982759668892837,0.8723404255319149,0.8696060037523452,0.6247937293729373,0.5,0.27529923830250275
qqp+sst2+record+squad_v2+hellaswag,0.3161764705882353,0.5159021406727828,0.4729241877256318,0.5254074784276127,0.08928571428571429,0.6039510818438382,0.35405254425021077,0.9122340425531915,0.9061913696060038,0.5806518151815182,0.59,0.22415669205658323
qqp+sst2+record+squad_v2+winogrande,0.3161764705882353,0.5030581039755352,0.4729241877256318,0.5100671140939598,0.08928571428571429,0.603480714957667,0.44913166004142246,0.9148936170212766,0.9015009380863039,0.5839521452145214,0.4,0.10772578890097932
qqp+sst2+snli+anli_r1+hellaswag,0.3161764705882353,0.4327217125382263,0.7256317689530686,0.5896452540747843,0.7321428571428571,0.8297271872060207,0.3386614030785492,0.8404255319148937,0.8630393996247655,0.6264438943894389,0.57,0.5059847660500544
qqp+sst2+snli+anli_r1+imdb,0.3161764705882353,0.3339449541284404,0.7111913357400722,0.6299137104506232,0.75,0.8057384760112888,0.3581028919169753,0.8829787234042553,0.8864915572232646,0.6124174917491749,0.54,0.3808487486398259
qqp+sst2+snli+anli_r1+paws,0.3161764705882353,0.4984709480122324,0.7545126353790613,0.5743048897411314,0.7678571428571429,0.8207902163687676,0.3623921436754122,0.848404255319149,0.8564727954971857,0.6377887788778878,0.44,0.12404787812840043
qqp+sst2+snli+anli_r1+squad_v2,0.3161764705882353,0.44036697247706424,0.7328519855595668,0.5541706615532119,0.7321428571428571,0.8151458137347131,0.33957439555845387,0.851063829787234,0.8592870544090057,0.6324257425742574,0.43,0.12894450489662676
