combo,mrpc,boolq,rte,cola,cb,scitail,cr,rotten_tomatoes,multirc,copa,piqa
qnli+anli_r1+winogrande,0.3161764705882353,0.4966360856269113,0.7472924187725631,0.5282837967401726,0.4107142857142857,0.4962370649106303,0.8936170212765957,0.8452157598499062,0.6487211221122112,0.63,0.4749727965179543
qnli+hellaswag+winogrande,0.3161764705882353,0.4917431192660551,0.703971119133574,0.5023969319271333,0.4107142857142857,0.4129821260583255,0.8882978723404256,0.8461538461538461,0.5998349834983498,0.69,0.6360174102285092
qnli+imdb+hellaswag,0.3161764705882353,0.43211009174311926,0.6606498194945848,0.6433365292425696,0.4107142857142857,0.5315145813734713,0.9069148936170213,0.8930581613508443,0.5424917491749175,0.68,0.6583242655059848
qnli+imdb+squad_v2,0.3161764705882353,0.4541284403669725,0.6787003610108303,0.5436241610738255,0.4107142857142857,0.5145813734713076,0.9042553191489362,0.8818011257035647,0.5868399339933993,0.35,0.18171926006528835
qnli+imdb+winogrande,0.3161764705882353,0.39541284403669724,0.6750902527075813,0.5685522531160115,0.42857142857142855,0.5244590780809031,0.9095744680851063,0.8949343339587242,0.5604372937293729,0.67,0.6033732317736671
qnli+paws+hellaswag,0.3161764705882353,0.6501529051987768,0.7256317689530686,0.47555129434324067,0.4107142857142857,0.4233301975540922,0.8164893617021277,0.6744840525328331,0.7213283828382838,0.51,0.37268770402611534
qnli+paws+imdb,0.3161764705882353,0.6406727828746177,0.6895306859205776,0.5771812080536913,0.42857142857142855,0.5258701787394168,0.9122340425531915,0.8911819887429644,0.7085396039603961,0.4,0.35038084874863984
qnli+paws+squad_v2,0.3161764705882353,0.6565749235474007,0.7436823104693141,0.4276126558005753,0.4107142857142857,0.42850423330197557,0.8909574468085106,0.8414634146341463,0.7215346534653465,0.03,0.017954298150163223
qnli+paws+winogrande,0.3161764705882353,0.6324159021406728,0.7111913357400722,0.4448705656759348,0.4107142857142857,0.39981185324553153,0.8537234042553191,0.7082551594746717,0.7264851485148515,0.12,0.046245919477693145
qnli+qqp+anli_r1,0.3161764705882353,0.3532110091743119,0.4729241877256318,0.5656759348034516,0.4107142857142857,0.5409219190968956,0.723404255319149,0.7448405253283302,0.6132425742574258,0.05,0.041349292709466814
qnli+qqp+hellaswag,0.3161764705882353,0.34464831804281343,0.4729241877256318,0.5838926174496645,0.39285714285714285,0.5310442144873001,0.6914893617021277,0.5572232645403377,0.6229372937293729,0.1,0.235038084874864
qnli+qqp+imdb,0.3161764705882353,0.3122324159021407,0.4729241877256318,0.6318312559923298,0.2857142857142857,0.6001881467544685,0.8670212765957447,0.8724202626641651,0.5274339933993399,0.08,0.12785636561479868
qnli+qqp+paws,0.3161764705882353,0.42752293577981654,0.4729241877256318,0.5254074784276127,0.35714285714285715,0.555032925682032,0.6648936170212766,0.3799249530956848,0.6268564356435643,0.02,0.013601741022850925
qnli+qqp+record,0.3161764705882353,0.38807339449541284,0.4729241877256318,0.548418024928092,0.42857142857142855,0.5479774223894638,0.7021276595744681,0.7279549718574109,0.6293316831683168,0.05,0.017410228509249184
qnli+qqp+snli,0.3161764705882353,0.38318042813455655,0.7509025270758123,0.42377756471716205,0.42857142857142855,0.5710253998118533,0.8111702127659575,0.8030018761726079,0.5903465346534653,0.14,0.024483133841131665
qnli+qqp+squad_v2,0.3161764705882353,0.39541284403669724,0.4729241877256318,0.4554170661553212,0.375,0.5489181561618062,0.6835106382978723,0.649155722326454,0.6307755775577558,0.05,0.011969532100108813
qnli+qqp+sst2,0.3161764705882353,0.3220183486238532,0.4729241877256318,0.5714285714285714,0.25,0.5950141110065852,0.8803191489361702,0.8846153846153846,0.5352722772277227,0.07,0.09194776931447225
qnli+qqp+winogrande,0.3161764705882353,0.31162079510703367,0.4729241877256318,0.5263662511984659,0.375,0.5395108184383819,0.7021276595744681,0.5787992495309568,0.6243811881188119,0.05,0.07616974972796518
qnli+record+anli_r1,0.3161764705882353,0.573394495412844,0.6498194945848376,0.5589645254074784,0.4107142857142857,0.4703668861712135,0.898936170212766,0.8442776735459663,0.6625412541254125,0.45,0.18117519042437433
qnli+record+hellaswag,0.3161764705882353,0.5929663608562691,0.6353790613718412,0.5675934803451582,0.4107142857142857,0.43838193791157104,0.9069148936170213,0.8461538461538461,0.6262376237623762,0.64,0.5391730141458106
qnli+record+imdb,0.3161764705882353,0.5110091743119266,0.6462093862815884,0.6116970278044104,0.4107142857142857,0.5446848541862653,0.9148936170212766,0.8864915572232646,0.590552805280528,0.49,0.36126224156692055
qnli+record+paws,0.3161764705882353,0.692354740061162,0.7003610108303249,0.4419942473633749,0.4107142857142857,0.4374412041392286,0.8803191489361702,0.7711069418386491,0.7052392739273927,0.05,0.005984766050054407
qnli+record+snli,0.3161764705882353,0.5691131498470948,0.5631768953068592,0.5493767976989453,0.5357142857142857,0.49153339604891816,0.8457446808510638,0.773921200750469,0.6841996699669967,0.05,0.00544069640914037
qnli+record+squad_v2,0.3161764705882353,0.6296636085626911,0.6787003610108303,0.4304889741131352,0.4107142857142857,0.4341486359360301,0.9042553191489362,0.848968105065666,0.6437706270627063,0.08,0.012513601741022852
qnli+record+winogrande,0.3161764705882353,0.5663608562691131,0.6570397111913358,0.48034515819750717,0.4107142857142857,0.42850423330197557,0.898936170212766,0.848968105065666,0.6604785478547854,0.17,0.1311207834602829
qnli+snli+anli_r1,0.3161764705882353,0.5140672782874618,0.5812274368231047,0.5627996164908916,0.7321428571428571,0.5319849482596425,0.8111702127659575,0.801125703564728,0.6627475247524752,0.35,0.09194776931447225
qnli+snli+hellaswag,0.3161764705882353,0.5400611620795107,0.5631768953068592,0.5618408437200384,0.6428571428571429,0.47695202257761055,0.8430851063829787,0.7711069418386491,0.6406765676567657,0.62,0.4015233949945593
qnli+snli+imdb,0.3161764705882353,0.46605504587155966,0.5415162454873647,0.6021093000958773,0.5535714285714286,0.5564440263405456,0.8856382978723404,0.8602251407129456,0.5932343234323433,0.5,0.2573449401523395
qnli+snli+paws,0.3161764705882353,0.5782874617737003,0.5595667870036101,0.5129434324065196,0.7321428571428571,0.4727187206020696,0.8404255319148937,0.5103189493433395,0.731023102310231,0.05,0.008161044613710556
qnli+snli+squad_v2,0.3161764705882353,0.545565749235474,0.5703971119133574,0.45254074784276127,0.7321428571428571,0.4717779868297272,0.8351063829787234,0.7964352720450282,0.6596534653465347,0.05,0.005984766050054407
qnli+snli+winogrande,0.3161764705882353,0.5247706422018349,0.5487364620938628,0.5167785234899329,0.7321428571428571,0.4717779868297272,0.848404255319149,0.7908067542213884,0.6466584158415841,0.52,0.1692056583242655
qnli+squad_v2+hellaswag,0.3161764705882353,0.5963302752293578,0.703971119133574,0.44966442953020136,0.4107142857142857,0.4270931326434619,0.8829787234042553,0.8433395872420263,0.6006600660066007,0.55,0.4782372143634385
qnli+squad_v2+winogrande,0.3161764705882353,0.5795107033639144,0.7148014440433214,0.3950143815915628,0.4107142857142857,0.41862652869238004,0.8962765957446809,0.8536585365853658,0.6404702970297029,0.32,0.12132752992383025
qnli+sst2+anli_r1,0.3161764705882353,0.4978593272171254,0.6787003610108303,0.5685522531160115,0.4107142857142857,0.5324553151458138,0.9281914893617021,0.9127579737335835,0.5961221122112211,0.6,0.500544069640914
qnli+sst2+hellaswag,0.3161764705882353,0.4902140672782875,0.6823104693140795,0.585810162991371,0.42857142857142855,0.4995296331138288,0.9202127659574468,0.9165103189493433,0.5664191419141914,0.68,0.6403699673558215
qnli+sst2+imdb,0.31862745098039214,0.40519877675840976,0.6425992779783394,0.5896452540747843,0.4107142857142857,0.5498588899341487,0.9228723404255319,0.9202626641651032,0.5734323432343235,0.64,0.5848748639825898
qnli+sst2+paws,0.3161764705882353,0.635474006116208,0.6750902527075813,0.5321188878235859,0.4107142857142857,0.4967074317968015,0.9228723404255319,0.9108818011257036,0.7066831683168316,0.36,0.24483133841131666
qnli+sst2+record,0.31862745098039214,0.5562691131498471,0.6462093862815884,0.5551294343240653,0.4107142857142857,0.5,0.925531914893617,0.9108818011257036,0.6138613861386139,0.5,0.3101196953210011
qnli+sst2+snli,0.3161764705882353,0.4804281345565749,0.5631768953068592,0.5503355704697986,0.6785714285714286,0.5489181561618062,0.8643617021276596,0.8724202626641651,0.6489273927392739,0.52,0.1822633297062024
qnli+sst2+squad_v2,0.31862745098039214,0.4709480122324159,0.6859205776173285,0.5244487056567594,0.4107142857142857,0.49153339604891816,0.9228723404255319,0.9043151969981238,0.6070544554455446,0.35,0.16104461371055495
qnli+sst2+winogrande,0.31862745098039214,0.44250764525993885,0.6714801444043321,0.5465004793863855,0.42857142857142855,0.4962370649106303,0.9228723404255319,0.9108818011257036,0.5759075907590759,0.61,0.5821545157780196
qqp+anli_r1+hellaswag,0.3161764705882353,0.3944954128440367,0.4729241877256318,0.610738255033557,0.125,0.6039510818438382,0.6702127659574468,0.7439024390243902,0.6126237623762376,0.57,0.5016322089227421
qqp+anli_r1+imdb,0.3161764705882353,0.3599388379204893,0.4729241877256318,0.6519654841802492,0.10714285714285714,0.6039510818438382,0.8776595744680851,0.8827392120075047,0.5167079207920792,0.42,0.2769314472252448
qqp+anli_r1+paws,0.3161764705882353,0.4951070336391437,0.4729241877256318,0.5647171620325983,0.125,0.6039510818438382,0.7686170212765957,0.7823639774859287,0.6095297029702971,0.05,0.021218715995647442
qqp+anli_r1+squad_v2,0.3161764705882353,0.44831804281345566,0.4729241877256318,0.4841802492809204,0.16071428571428573,0.6039510818438382,0.6702127659574468,0.7213883677298312,0.6140676567656765,0.08,0.02665941240478781
qqp+anli_r1+winogrande,0.3161764705882353,0.37889908256880733,0.4729241877256318,0.5570469798657718,0.125,0.6039510818438382,0.6941489361702128,0.7326454033771107,0.6126237623762376,0.48,0.23014145810663764
qqp+hellaswag+winogrande,0.3161764705882353,0.36299694189602444,0.4729241877256318,0.573346116970278,0.08928571428571429,0.6006585136406397,0.6781914893617021,0.6838649155722326,0.5973597359735974,0.67,0.5756256800870512
qqp+imdb+hellaswag,0.3161764705882353,0.3525993883792049,0.4729241877256318,0.6625119846596357,0.08928571428571429,0.603480714957667,0.8696808510638298,0.8883677298311444,0.49731848184818483,0.64,0.5903155603917302
qqp+imdb+squad_v2,0.3161764705882353,0.39938837920489295,0.4729241877256318,0.5666347075743049,0.08928571428571429,0.6039510818438382,0.8962765957446809,0.8874296435272045,0.5144389438943895,0.2,0.07072905331882481
qqp+imdb+winogrande,0.3161764705882353,0.3165137614678899,0.4729241877256318,0.6193672099712368,0.08928571428571429,0.603480714957667,0.8776595744680851,0.8789868667917449,0.49896864686468645,0.57,0.4314472252448313
qqp+paws+hellaswag,0.3161764705882353,0.4837920489296636,0.4729241877256318,0.45158197507190795,0.08928571428571429,0.6001881467544685,0.7686170212765957,0.5469043151969981,0.6262376237623762,0.38,0.20239390642002175
qqp+paws+imdb,0.3161764705882353,0.44067278287461775,0.4729241877256318,0.6174496644295302,0.08928571428571429,0.6025399811853246,0.875,0.8799249530956847,0.6021039603960396,0.14,0.0957562568008705
qqp+paws+squad_v2,0.3161764705882353,0.5415902140672783,0.4729241877256318,0.4103547459252157,0.08928571428571429,0.5997177798682972,0.7632978723404256,0.7420262664165104,0.6295379537953796,0.01,0.003808487486398259
qqp+paws+winogrande,0.3161764705882353,0.44220183486238535,0.4729241877256318,0.40076701821668265,0.08928571428571429,0.6006585136406397,0.75,0.5647279549718575,0.6223184818481848,0.14,0.03482045701849837
qqp+record+anli_r1,0.3161764705882353,0.41284403669724773,0.4729241877256318,0.585810162991371,0.125,0.6039510818438382,0.7127659574468085,0.7673545966228893,0.6167491749174917,0.07,0.04787812840043525
qqp+record+hellaswag,0.3161764705882353,0.41314984709480124,0.4729241877256318,0.5829338446788112,0.08928571428571429,0.6015992474129821,0.7154255319148937,0.7936210131332082,0.634075907590759,0.44,0.35799782372143635
qqp+record+imdb,0.3161764705882353,0.37003058103975534,0.4729241877256318,0.6442953020134228,0.08928571428571429,0.603480714957667,0.8936170212765957,0.8911819887429644,0.5633250825082509,0.25,0.12187159956474429
qqp+record+paws,0.3161764705882353,0.4966360856269113,0.4729241877256318,0.4439117929050815,0.08928571428571429,0.6011288805268109,0.7579787234042553,0.698874296435272,0.6171617161716172,0.01,0.003808487486398259
qqp+record+snli,0.3161764705882353,0.4602446483180428,0.7436823104693141,0.5532118887823586,0.7321428571428571,0.7888052681091251,0.7606382978723404,0.774859287054409,0.6033415841584159,0.12,0.02883569096844396
qqp+record+squad_v2,0.3161764705882353,0.4452599388379205,0.4729241877256318,0.44007670182166825,0.08928571428571429,0.6020696142991533,0.7659574468085106,0.7636022514071295,0.6344884488448845,0.03,0.002176278563656148
qqp+record+winogrande,0.3161764705882353,0.41223241590214066,0.4729241877256318,0.49185043144774687,0.08928571428571429,0.6015992474129821,0.75,0.7851782363977486,0.629950495049505,0.23,0.08868335146898804
qqp+snli+anli_r1,0.3161764705882353,0.46605504587155966,0.7256317689530686,0.5407478427612655,0.8035714285714286,0.812793979303857,0.6808510638297872,0.7157598499061913,0.5851897689768977,0.12,0.07127312295973885
qqp+snli+hellaswag,0.3161764705882353,0.42568807339449544,0.7581227436823105,0.5637583892617449,0.7678571428571429,0.7817497648165569,0.7420212765957447,0.7532833020637899,0.5728135313531353,0.4,0.338411316648531
qqp+snli+imdb,0.3161764705882353,0.40703363914373086,0.7472924187725631,0.610738255033557,0.7857142857142857,0.7615239887111948,0.8457446808510638,0.8536585365853658,0.5911716171617162,0.21,0.20946681175190424
qqp+snli+paws,0.3161764705882353,0.5247706422018349,0.740072202166065,0.5254074784276127,0.7857142857142857,0.7563499529633114,0.8058510638297872,0.7917448405253283,0.6146864686468647,0.04,0.017954298150163223
qqp+snli+squad_v2,0.3161764705882353,0.5113149847094801,0.7581227436823105,0.4573346116970278,0.75,0.7742238946378175,0.7632978723404256,0.7514071294559099,0.5965346534653465,0.14,0.018498367791077257
qqp+snli+winogrande,0.3161764705882353,0.37706422018348623,0.7581227436823105,0.5225311601150527,0.8214285714285714,0.7789275634995296,0.773936170212766,0.7532833020637899,0.5874587458745875,0.23,0.15070729053318824
qqp+squad_v2+hellaswag,0.3161764705882353,0.43363914373088686,0.4729241877256318,0.49952061361457334,0.08928571428571429,0.6006585136406397,0.6808510638297872,0.6932457786116323,0.6313943894389439,0.49,0.24591947769314473
qqp+squad_v2+winogrande,0.3161764705882353,0.4235474006116208,0.4729241877256318,0.43720038350910834,0.08928571428571429,0.6015992474129821,0.6728723404255319,0.7138836772983115,0.6309818481848185,0.22,0.04787812840043525
qqp+sst2+anli_r1,0.3161764705882353,0.3908256880733945,0.4729241877256318,0.6049856184084372,0.08928571428571429,0.6039510818438382,0.8829787234042553,0.8977485928705441,0.5185643564356436,0.47,0.21218715995647444
qqp+sst2+hellaswag,0.3161764705882353,0.3767584097859327,0.4729241877256318,0.6059443911792906,0.08928571428571429,0.6030103480714958,0.8776595744680851,0.8986866791744841,0.5008250825082509,0.65,0.5544069640914037
qqp+sst2+imdb,0.3161764705882353,0.3211009174311927,0.4729241877256318,0.6164908916586769,0.08928571428571429,0.6025399811853246,0.9122340425531915,0.9155722326454033,0.5274339933993399,0.58,0.36887921653971706
qqp+sst2+paws,0.3161764705882353,0.4779816513761468,0.4729241877256318,0.5675934803451582,0.08928571428571429,0.6025399811853246,0.8829787234042553,0.8893058161350844,0.6043729372937293,0.19,0.051686615886833515
qqp+sst2+record,0.3161764705882353,0.39051987767584095,0.4729241877256318,0.5934803451581975,0.08928571428571429,0.603480714957667,0.8962765957446809,0.9043151969981238,0.5915841584158416,0.23,0.08868335146898804
qqp+sst2+snli,0.3161764705882353,0.4290519877675841,0.7509025270758123,0.6040268456375839,0.7142857142857143,0.7610536218250236,0.848404255319149,0.8649155722326454,0.5942656765676567,0.34,0.14689880304678998
qqp+sst2+squad_v2,0.3161764705882353,0.41896024464831805,0.4729241877256318,0.5186960690316395,0.08928571428571429,0.603480714957667,0.8909574468085106,0.9015009380863039,0.5255775577557755,0.25,0.04896626768226333
qqp+sst2+winogrande,0.3161764705882353,0.3437308868501529,0.4729241877256318,0.573346116970278,0.08928571428571429,0.6025399811853246,0.8909574468085106,0.8958724202626641,0.5086633663366337,0.63,0.3628944504896627
record+anli_r1+hellaswag,0.6740196078431373,0.6113149847094801,0.5956678700361011,0.6625119846596357,0.42857142857142855,0.7234242709313264,0.898936170212766,0.8536585365853658,0.6111798679867987,0.67,0.6213275299238302
