method,combo,n_tasks,target,best_coef,best_acc,nai,sar,sar_iso
base,snli+anli_r1+paws+imdb,4,multirc,0.1,0.6695544554455446,0.5540607872446439,,
base,snli+anli_r1+paws+imdb,4,copa,0.15000000000000002,0.44,0.3111111111111111,,
base,snli+anli_r1+paws+imdb,4,piqa,0.15000000000000002,0.15614798694232862,-0.4930467762326169,,
base,snli+anli_r1+paws+imdb+hellaswag,5,mrpc,0.05,0.35049019607843135,0.40988372093023256,,
base,snli+anli_r1+paws+imdb+hellaswag,5,boolq,0.05,0.5889908256880734,0.4573213046495489,,
base,snli+anli_r1+paws+imdb+hellaswag,5,rte,0.05,0.5703971119133574,0.6000000000000001,,
base,snli+anli_r1+paws+imdb+hellaswag,5,cola,0.1,0.6011505273250239,-0.3771428571428576,,
base,snli+anli_r1+paws+imdb+hellaswag,5,cb,0.8,0.7857142857142857,1.0999999999999999,,
base,snli+anli_r1+paws+imdb+hellaswag,5,scitail,0.15000000000000002,0.7996237064910631,0.8303571428571429,,
base,snli+anli_r1+paws+imdb+hellaswag,5,cr,0.1,0.8696808510638298,0.911660777385159,,
base,snli+anli_r1+paws+imdb+hellaswag,5,rotten_tomatoes,0.1,0.850844277673546,0.8980978260869567,,
base,snli+anli_r1+paws+imdb+hellaswag,5,multirc,0.1,0.6697607260726073,0.5545590433482811,,
base,snli+anli_r1+paws+imdb+hellaswag,5,copa,0.15000000000000002,0.62,0.7111111111111111,,
base,snli+anli_r1+paws+imdb+hellaswag,5,piqa,0.15000000000000002,0.5832426550598476,0.4993678887484197,,
base,snli+anli_r1+paws+imdb+hellaswag+winogrande,6,mrpc,0.05,0.35049019607843135,0.40988372093023256,,
base,snli+anli_r1+paws+imdb+hellaswag+winogrande,6,boolq,0.05,0.5874617737003058,0.45385149201943104,,
base,snli+anli_r1+paws+imdb+hellaswag+winogrande,6,rte,0.05,0.5848375451263538,0.6275862068965518,,
base,snli+anli_r1+paws+imdb+hellaswag+winogrande,6,cola,0.1,0.5743048897411314,-0.5371428571428574,,
base,snli+anli_r1+paws+imdb+hellaswag+winogrande,6,cb,0.65,0.7857142857142857,1.0999999999999999,,
base,snli+anli_r1+paws+imdb+hellaswag+winogrande,6,scitail,0.15000000000000002,0.7986829727187206,0.8293650793650793,,
base,snli+anli_r1+paws+imdb+hellaswag+winogrande,6,cr,0.1,0.8670212765957447,0.9081272084805655,,
base,snli+anli_r1+paws+imdb+hellaswag+winogrande,6,rotten_tomatoes,0.1,0.849906191369606,0.8967391304347826,,
base,snli+anli_r1+paws+imdb+hellaswag+winogrande,6,multirc,0.1,0.6621287128712872,0.5361235675137022,,
base,snli+anli_r1+paws+imdb+hellaswag+winogrande,6,copa,0.15000000000000002,0.67,0.8222222222222223,,
base,snli+anli_r1+paws+imdb+hellaswag+winogrande,6,piqa,0.15000000000000002,0.6414581066376496,0.6346396965865991,,
base,snli+anli_r1+paws+imdb+winogrande,5,mrpc,0.05,0.3480392156862745,0.4069767441860465,,
base,snli+anli_r1+paws+imdb+winogrande,5,boolq,0.05,0.5868501529051988,0.4524635669673839,,
base,snli+anli_r1+paws+imdb+winogrande,5,rte,0.05,0.5848375451263538,0.6275862068965518,,
base,snli+anli_r1+paws+imdb+winogrande,5,cola,0.1,0.5589645254074784,-0.6285714285714289,,
base,snli+anli_r1+paws+imdb+winogrande,5,cb,0.75,0.7678571428571429,1.075,,
base,snli+anli_r1+paws+imdb+winogrande,5,scitail,0.15000000000000002,0.8043273753527752,0.8353174603174603,,
base,snli+anli_r1+paws+imdb+winogrande,5,cr,0.1,0.8617021276595744,0.901060070671378,,
base,snli+anli_r1+paws+imdb+winogrande,5,rotten_tomatoes,0.1,0.848968105065666,0.8953804347826088,,
base,snli+anli_r1+paws+imdb+winogrande,5,multirc,0.1,0.6691419141914191,0.5530642750373692,,
base,snli+anli_r1+paws+imdb+winogrande,5,copa,0.15000000000000002,0.61,0.6888888888888889,,
base,snli+anli_r1+paws+imdb+winogrande,5,piqa,0.15000000000000002,0.4390642002176279,0.1643489254108724,,
base,snli+anli_r1+paws+winogrande,4,mrpc,0.05,0.3333333333333333,0.3895348837209302,,
base,snli+anli_r1+paws+winogrande,4,boolq,0.05,0.6027522935779817,0.4885496183206107,,
base,snli+anli_r1+paws+winogrande,4,rte,0.05,0.5848375451263538,0.6275862068965518,,
base,snli+anli_r1+paws+winogrande,4,cola,0.1,0.5206136145733461,-0.8571428571428577,,
base,snli+anli_r1+paws+winogrande,4,cb,0.7000000000000001,0.7857142857142857,1.0999999999999999,,
base,snli+anli_r1+paws+winogrande,4,scitail,0.15000000000000002,0.8024459078080903,0.8333333333333333,,
base,snli+anli_r1+paws+winogrande,4,cr,0.1,0.8404255319148937,0.872791519434629,,
base,snli+anli_r1+paws+winogrande,4,rotten_tomatoes,0.1,0.799249530956848,0.8233695652173915,,
base,snli+anli_r1+paws+winogrande,4,multirc,0.15000000000000002,0.7052392739273927,0.6402590931738914,,
base,snli+anli_r1+paws+winogrande,4,copa,0.15000000000000002,0.43,0.2888888888888889,,
base,snli+anli_r1+paws+winogrande,4,piqa,0.15000000000000002,0.07018498367791078,-0.6927939317319848,,
base,snli+anli_r1+winogrande,3,mrpc,0.1,0.3333333333333333,0.3895348837209302,,
base,snli+anli_r1+winogrande,3,boolq,0.05,0.5235474006116208,0.30881332408049955,,
base,snli+anli_r1+winogrande,3,rte,0.05,0.5523465703971119,0.5655172413793104,,
base,snli+anli_r1+winogrande,3,cola,0.1,0.551294343240652,-0.6742857142857146,,
base,snli+anli_r1+winogrande,3,cb,0.8500000000000001,0.7857142857142857,1.0999999999999999,,
base,snli+anli_r1+winogrande,3,scitail,0.2,0.7883349012229539,0.8184523809523809,,
base,snli+anli_r1+winogrande,3,cr,0.1,0.800531914893617,0.8197879858657243,,
base,snli+anli_r1+winogrande,3,rotten_tomatoes,0.1,0.7823639774859287,0.798913043478261,,
base,snli+anli_r1+winogrande,3,multirc,0.1,0.6258250825082509,0.44843049327354273,,
base,snli+anli_r1+winogrande,3,copa,0.15000000000000002,0.5,0.4444444444444445,,
base,snli+anli_r1+winogrande,3,piqa,0.15000000000000002,0.117519042437432,-0.5828065739570164,,
base,snli+hellaswag,2,mrpc,0.1,0.3284313725490196,0.38372093023255816,,
base,snli+hellaswag,2,boolq,0.1,0.6030581039755352,0.4892435808466343,,
base,snli+hellaswag,2,rte,0.1,0.5270758122743683,0.517241379310345,,
base,snli+hellaswag,2,cola,0.1,0.551294343240652,-0.6742857142857146,,
base,snli+hellaswag,2,cb,1.8,0.7321428571428571,1.025,,
base,snli+hellaswag,2,scitail,0.25,0.7695202257761053,0.798611111111111,,
base,snli+hellaswag,2,cr,0.1,0.601063829787234,0.5547703180212015,,
base,snli+hellaswag,2,rotten_tomatoes,0.1,0.24577861163227016,0.02173913043478258,,
base,snli+hellaswag,2,multirc,0.15000000000000002,0.6495462046204621,0.5057299451918288,,
base,snli+hellaswag,2,copa,0.2,0.59,0.6444444444444444,,
base,snli+hellaswag,2,piqa,0.2,0.4515778019586507,0.19342604298356517,,
base,snli+hellaswag+winogrande,3,mrpc,0.1,0.33088235294117646,0.3866279069767442,,
base,snli+hellaswag+winogrande,3,boolq,0.1,0.5461773700305811,0.3601665510062458,,
base,snli+hellaswag+winogrande,3,rte,0.1,0.5270758122743683,0.517241379310345,,
base,snli+hellaswag+winogrande,3,cola,0.1,0.5436241610738255,-0.7200000000000004,,
base,snli+hellaswag+winogrande,3,cb,0.9500000000000001,0.8214285714285714,1.15,,
base,snli+hellaswag+winogrande,3,scitail,0.2,0.7850423330197555,0.8149801587301587,,
base,snli+hellaswag+winogrande,3,cr,0.1,0.7473404255319149,0.7491166077738516,,
base,snli+hellaswag+winogrande,3,rotten_tomatoes,0.1,0.5590994371482176,0.4755434782608696,,
base,snli+hellaswag+winogrande,3,multirc,0.1,0.5785891089108911,0.33432984554060796,,
base,snli+hellaswag+winogrande,3,copa,0.15000000000000002,0.72,0.9333333333333332,,
base,snli+hellaswag+winogrande,3,piqa,0.2,0.6599564744287268,0.6776232616940581,,
base,snli+imdb,2,mrpc,0.1,0.34068627450980393,0.3982558139534884,,
base,snli+imdb,2,boolq,0.05,0.4651376146788991,0.17626648160999303,,
base,snli+imdb,2,rte,0.1,0.5270758122743683,0.517241379310345,,
base,snli+imdb,2,cola,0.1,0.6347075743048898,-0.17714285714285719,,
base,snli+imdb,2,cb,1.4000000000000001,0.7321428571428571,1.025,,
base,snli+imdb,2,scitail,0.25,0.7732831608654751,0.8025793650793651,,
base,snli+imdb,2,cr,0.1,0.8670212765957447,0.9081272084805655,,
base,snli+imdb,2,rotten_tomatoes,0.1,0.8611632270168855,0.9130434782608696,,
base,snli+imdb,2,multirc,0.1,0.6051980198019802,0.39860488290981566,,
base,snli+imdb,2,copa,0.2,0.52,0.48888888888888893,,
base,snli+imdb,2,piqa,0.2,0.25571273122959737,-0.2616940581542352,,
base,snli+imdb+hellaswag,3,mrpc,0.1,0.3431372549019608,0.40116279069767447,,
base,snli+imdb+hellaswag,3,boolq,0.05,0.4957186544342508,0.24566273421235257,,
base,snli+imdb+hellaswag,3,rte,0.1,0.5270758122743683,0.517241379310345,,
base,snli+imdb+hellaswag,3,cola,0.1,0.6519654841802492,-0.07428571428571476,,
base,snli+imdb+hellaswag,3,cb,1.2000000000000002,0.75,1.05,,
base,snli+imdb+hellaswag,3,scitail,0.25,0.7779868297271872,0.8075396825396826,,
base,snli+imdb+hellaswag,3,cr,0.1,0.8643617021276596,0.9045936395759719,,
base,snli+imdb+hellaswag,3,rotten_tomatoes,0.1,0.8630393996247655,0.9157608695652176,,
base,snli+imdb+hellaswag,3,multirc,0.1,0.5146452145214522,0.17987045341305444,,
base,snli+imdb+hellaswag,3,copa,0.15000000000000002,0.66,0.8,,
base,snli+imdb+hellaswag,3,piqa,0.2,0.6430903155603918,0.638432364096081,,
base,snli+imdb+hellaswag+winogrande,4,mrpc,0.1,0.3382352941176471,0.39534883720930236,,
base,snli+imdb+hellaswag+winogrande,4,boolq,0.05,0.5113149847094801,0.28105482303955587,,
base,snli+imdb+hellaswag+winogrande,4,rte,0.15000000000000002,0.5270758122743683,0.517241379310345,,
base,snli+imdb+hellaswag+winogrande,4,cola,0.1,0.610738255033557,-0.32000000000000023,,
base,snli+imdb+hellaswag+winogrande,4,cb,0.9,0.7678571428571429,1.075,,
base,snli+imdb+hellaswag+winogrande,4,scitail,0.2,0.7831608654750706,0.8129960317460317,,
base,snli+imdb+hellaswag+winogrande,4,cr,0.1,0.8617021276595744,0.901060070671378,,
base,snli+imdb+hellaswag+winogrande,4,rotten_tomatoes,0.1,0.8592870544090057,0.9103260869565217,,
base,snli+imdb+hellaswag+winogrande,4,multirc,0.05,0.4969059405940594,0.13702042850024918,,
base,snli+imdb+hellaswag+winogrande,4,copa,0.15000000000000002,0.71,0.911111111111111,,
base,snli+imdb+hellaswag+winogrande,4,piqa,0.15000000000000002,0.691512513601741,0.7509481668773705,,
base,snli+imdb+winogrande,3,mrpc,0.1,0.3431372549019608,0.40116279069767447,,
base,snli+imdb+winogrande,3,boolq,0.05,0.4779816513761468,0.20541290770298404,,
base,snli+imdb+winogrande,3,rte,0.15000000000000002,0.5270758122743683,0.517241379310345,,
base,snli+imdb+winogrande,3,cola,0.1,0.5982742090124641,-0.39428571428571435,,
base,snli+imdb+winogrande,3,cb,1.2000000000000002,0.8035714285714286,1.125,,
base,snli+imdb+winogrande,3,scitail,0.25,0.7836312323612418,0.8134920634920635,,
base,snli+imdb+winogrande,3,cr,0.1,0.8617021276595744,0.901060070671378,,
base,snli+imdb+winogrande,3,rotten_tomatoes,0.1,0.8592870544090057,0.9103260869565217,,
base,snli+imdb+winogrande,3,multirc,0.1,0.5499174917491749,0.2650722471350275,,
base,snli+imdb+winogrande,3,copa,0.15000000000000002,0.63,0.7333333333333334,,
base,snli+imdb+winogrande,3,piqa,0.2,0.558759521218716,0.44247787610619466,,
base,snli+paws,2,mrpc,0.1,0.32598039215686275,0.3808139534883721,,
base,snli+paws,2,boolq,0.1,0.5847094801223242,0.4476058292852186,,
base,snli+paws,2,rte,0.1,0.5270758122743683,0.517241379310345,,
base,snli+paws,2,cola,0.15000000000000002,0.16586768935762225,-2.971428571428572,,
base,snli+paws,2,cb,1.1500000000000001,0.7678571428571429,1.075,,
base,snli+paws,2,scitail,0.25,0.7671683913452493,0.7961309523809523,,
base,snli+paws,2,cr,0.1,0.31117021276595747,0.16961130742049474,,
base,snli+paws,2,rotten_tomatoes,0.15000000000000002,0.06191369606003752,-0.2445652173913044,,
base,snli+paws,2,multirc,0.25,0.720503300330033,0.6771300448430493,,
base,snli+paws,2,copa,0.2,0.01,-0.6444444444444444,,
base,snli+paws,2,piqa,0.05,0.0,-0.8558786346396966,,
base,snli+paws+hellaswag,3,mrpc,0.1,0.3235294117647059,0.3779069767441861,,
base,snli+paws+hellaswag,3,boolq,0.25,0.5972477064220183,0.47605829285218587,,
base,snli+paws+hellaswag,3,rte,0.1,0.5270758122743683,0.517241379310345,,
base,snli+paws+hellaswag,3,cola,0.1,0.3595397890699904,-1.8171428571428576,,
base,snli+paws+hellaswag,3,cb,1.3,0.7678571428571429,1.075,,
base,snli+paws+hellaswag,3,scitail,0.2,0.7897460018814676,0.8199404761904762,,
base,snli+paws+hellaswag,3,cr,0.1,0.5904255319148937,0.5406360424028269,,
base,snli+paws+hellaswag,3,rotten_tomatoes,0.1,0.14446529080675422,-0.12500000000000003,,
base,snli+paws+hellaswag,3,multirc,0.2,0.720503300330033,0.6771300448430493,,
base,snli+paws+hellaswag,3,copa,0.2,0.45,0.33333333333333337,,
base,snli+paws+hellaswag,3,piqa,0.2,0.14036996735582155,-0.5297092288242731,,
base,snli+paws+hellaswag+winogrande,4,mrpc,0.1,0.32598039215686275,0.3808139534883721,,
base,snli+paws+hellaswag+winogrande,4,boolq,0.25,0.6042813455657492,0.4920194309507286,,
base,snli+paws+hellaswag+winogrande,4,rte,0.1,0.5270758122743683,0.517241379310345,,
base,snli+paws+hellaswag+winogrande,4,cola,0.1,0.48705656759348037,-1.0571428571428574,,
base,snli+paws+hellaswag+winogrande,4,cb,0.7000000000000001,0.7678571428571429,1.075,,
base,snli+paws+hellaswag+winogrande,4,scitail,0.2,0.7869238005644402,0.8169642857142856,,
base,snli+paws+hellaswag+winogrande,4,cr,0.1,0.7446808510638298,0.745583038869258,,
base,snli+paws+hellaswag+winogrande,4,rotten_tomatoes,0.1,0.37617260787992496,0.21059782608695654,,
base,snli+paws+hellaswag+winogrande,4,multirc,0.2,0.7161716171617162,0.6666666666666667,,
base,snli+paws+hellaswag+winogrande,4,copa,0.15000000000000002,0.66,0.8,,
base,snli+paws+hellaswag+winogrande,4,piqa,0.2,0.4243743199129489,0.13021491782553737,,
base,snli+paws+imdb,3,mrpc,0.1,0.33088235294117646,0.3866279069767442,,
base,snli+paws+imdb,3,boolq,0.05,0.5831804281345566,0.4441360166551007,,
base,snli+paws+imdb,3,rte,0.1,0.5270758122743683,0.517241379310345,,
base,snli+paws+imdb,3,cola,0.1,0.5973154362416108,-0.40000000000000013,,
base,snli+paws+imdb,3,cb,1.4500000000000002,0.7678571428571429,1.075,,
base,snli+paws+imdb,3,scitail,0.25,0.7779868297271872,0.8075396825396826,,
base,snli+paws+imdb,3,cr,0.1,0.8696808510638298,0.911660777385159,,
base,snli+paws+imdb,3,rotten_tomatoes,0.1,0.8602251407129456,0.9116847826086959,,
base,snli+paws+imdb,3,multirc,0.2,0.6928630363036303,0.6103637269556552,,
base,snli+paws+imdb,3,copa,0.2,0.23,-0.1555555555555555,,
base,snli+paws+imdb,3,piqa,0.2,0.10935799782372144,-0.6017699115044248,,
base,snli+paws+imdb+hellaswag,4,mrpc,0.1,0.33088235294117646,0.3866279069767442,,
base,snli+paws+imdb+hellaswag,4,boolq,0.2,0.5978593272171254,0.4774462179042333,,
base,snli+paws+imdb+hellaswag,4,rte,0.15000000000000002,0.5270758122743683,0.517241379310345,,
base,snli+paws+imdb+hellaswag,4,cola,0.1,0.6145733461169702,-0.2971428571428577,,
base,snli+paws+imdb+hellaswag,4,cb,1.3,0.8035714285714286,1.125,,
base,snli+paws+imdb+hellaswag,4,scitail,0.2,0.7911571025399812,0.8214285714285714,,
base,snli+paws+imdb+hellaswag,4,cr,0.1,0.8723404255319149,0.9151943462897527,,
base,snli+paws+imdb+hellaswag,4,rotten_tomatoes,0.1,0.8667917448405253,0.9211956521739131,,
base,snli+paws+imdb+hellaswag,4,multirc,0.2,0.695957095709571,0.6178375685102144,,
base,snli+paws+imdb+hellaswag,4,copa,0.15000000000000002,0.63,0.7333333333333334,,
base,snli+paws+imdb+hellaswag,4,piqa,0.2,0.501088139281828,0.3084702907711757,,
base,snli+paws+imdb+hellaswag+winogrande,5,mrpc,0.15000000000000002,0.33088235294117646,0.3866279069767442,,
base,snli+paws+imdb+hellaswag+winogrande,5,boolq,0.2,0.5923547400611621,0.46495489243580845,,
base,snli+paws+imdb+hellaswag+winogrande,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,snli+paws+imdb+hellaswag+winogrande,5,cola,0.1,0.576222435282838,-0.5257142857142858,,
base,snli+paws+imdb+hellaswag+winogrande,5,cb,1.0,0.7857142857142857,1.0999999999999999,,
base,snli+paws+imdb+hellaswag+winogrande,5,scitail,0.2,0.7779868297271872,0.8075396825396826,,
base,snli+paws+imdb+hellaswag+winogrande,5,cr,0.1,0.8803191489361702,0.9257950530035337,,
base,snli+paws+imdb+hellaswag+winogrande,5,rotten_tomatoes,0.1,0.8658536585365854,0.9198369565217392,,
base,snli+paws+imdb+hellaswag+winogrande,5,multirc,0.1,0.6765676567656765,0.5710014947683109,,
base,snli+paws+imdb+hellaswag+winogrande,5,copa,0.15000000000000002,0.71,0.911111111111111,,
base,snli+paws+imdb+hellaswag+winogrande,5,piqa,0.15000000000000002,0.64689880304679,0.647281921618205,,
base,snli+paws+imdb+winogrande,4,mrpc,0.1,0.3333333333333333,0.3895348837209302,,
base,snli+paws+imdb+winogrande,4,boolq,0.05,0.5871559633027523,0.45315752949340743,,
base,snli+paws+imdb+winogrande,4,rte,0.15000000000000002,0.5270758122743683,0.517241379310345,,
base,snli+paws+imdb+winogrande,4,cola,0.1,0.5599232981783318,-0.6228571428571431,,
base,snli+paws+imdb+winogrande,4,cb,1.1,0.8214285714285714,1.15,,
base,snli+paws+imdb+winogrande,4,scitail,0.2,0.7878645343367827,0.8179563492063492,,
base,snli+paws+imdb+winogrande,4,cr,0.1,0.8723404255319149,0.9151943462897527,,
base,snli+paws+imdb+winogrande,4,rotten_tomatoes,0.1,0.8658536585365854,0.9198369565217392,,
base,snli+paws+imdb+winogrande,4,multirc,0.2,0.6912128712871287,0.6063776781265571,,
base,snli+paws+imdb+winogrande,4,copa,0.15000000000000002,0.57,0.5999999999999999,,
base,snli+paws+imdb+winogrande,4,piqa,0.2,0.3394994559303591,-0.06700379266750948,,
base,snli+paws+winogrande,3,mrpc,0.1,0.3284313725490196,0.38372093023255816,,
base,snli+paws+winogrande,3,boolq,0.05,0.5819571865443425,0.4413601665510062,,
base,snli+paws+winogrande,3,rte,0.1,0.5270758122743683,0.517241379310345,,
base,snli+paws+winogrande,3,cola,0.1,0.3461169702780441,-1.8971428571428575,,
base,snli+paws+winogrande,3,cb,0.7000000000000001,0.7857142857142857,1.0999999999999999,,
base,snli+paws+winogrande,3,scitail,0.2,0.7944496707431796,0.8249007936507936,,
base,snli+paws+winogrande,3,cr,0.1,0.574468085106383,0.5194346289752652,,
base,snli+paws+winogrande,3,rotten_tomatoes,0.1,0.14540337711069418,-0.12364130434782612,,
base,snli+paws+winogrande,3,multirc,0.2,0.7126650165016502,0.6581963129048332,,
base,snli+paws+winogrande,3,copa,0.2,0.3,0.0,,
base,snli+paws+winogrande,3,piqa,0.2,0.02883569096844396,-0.788874841972187,,
base,snli+squad_v2,2,mrpc,0.1,0.3480392156862745,0.4069767441860465,,
base,snli+squad_v2,2,boolq,0.1,0.6247706422018349,0.5385149201943096,,
base,snli+squad_v2,2,rte,0.1,0.5270758122743683,0.517241379310345,,
base,snli+squad_v2,2,cola,0.1,0.4582933844678811,-1.228571428571429,,
base,snli+squad_v2,2,cb,0.9,0.7321428571428571,1.025,,
base,snli+squad_v2,2,scitail,0.25,0.7624647224835371,0.7911706349206349,,
base,snli+squad_v2,2,cr,0.1,0.6835106382978723,0.6643109540636042,,
base,snli+squad_v2,2,rotten_tomatoes,0.1,0.4324577861163227,0.2921195652173913,,
base,snli+squad_v2,2,multirc,0.15000000000000002,0.6742986798679867,0.5655206776283009,,
base,snli+squad_v2,2,copa,0.2,0.04,-0.5777777777777778,,
base,snli+squad_v2,2,piqa,0.05,0.0,-0.8558786346396966,,
base,snli+winogrande,2,mrpc,0.1,0.3333333333333333,0.3895348837209302,,
base,snli+winogrande,2,boolq,0.1,0.5776758409785933,0.4316446911866759,,
base,snli+winogrande,2,rte,0.1,0.5270758122743683,0.517241379310345,,
base,snli+winogrande,2,cola,0.1,0.47746883988494726,-1.1142857142857148,,
base,snli+winogrande,2,cb,1.25,0.8392857142857143,1.175,,
base,snli+winogrande,2,scitail,0.25,0.7831608654750706,0.8129960317460317,,
base,snli+winogrande,2,cr,0.1,0.6117021276595744,0.5689045936395759,,
base,snli+winogrande,2,rotten_tomatoes,0.1,0.2626641651031895,0.04619565217391306,,
base,snli+winogrande,2,multirc,0.15000000000000002,0.6555280528052805,0.5201793721973094,,
base,snli+winogrande,2,copa,0.2,0.56,0.577777777777778,,
base,snli+winogrande,2,piqa,0.2,0.1572361262241567,-0.4905183312262958,,
base,squad_v2+hellaswag,2,mrpc,0.8500000000000001,0.5490196078431373,0.6453488372093024,,
base,squad_v2+hellaswag,2,boolq,0.1,0.6012232415902141,0.48507980569049286,,
base,squad_v2+hellaswag,2,rte,0.65,0.6209386281588448,0.6965517241379312,,
base,squad_v2+hellaswag,2,cola,0.7000000000000001,0.45445829338446786,-1.251428571428572,,
base,squad_v2+hellaswag,2,cb,0.55,0.3392857142857143,0.47500000000000003,,
base,squad_v2+hellaswag,2,scitail,0.4,0.5569143932267169,0.5744047619047619,,
base,squad_v2+hellaswag,2,cr,0.6000000000000001,0.7659574468085106,0.773851590106007,,
base,squad_v2+hellaswag,2,rotten_tomatoes,0.55,0.7345215759849906,0.7296195652173912,,
base,squad_v2+hellaswag,2,multirc,0.2,0.5129950495049505,0.1758844045839561,,
base,squad_v2+hellaswag,2,copa,0.35000000000000003,0.5,0.4444444444444445,,
base,squad_v2+hellaswag,2,piqa,0.55,0.37431991294885747,0.013906447534766185,,
base,squad_v2+winogrande,2,mrpc,0.8,0.571078431372549,0.6715116279069767,,
base,squad_v2+winogrande,2,boolq,0.15000000000000002,0.5880733944954128,0.4552394170714782,,
base,squad_v2+winogrande,2,rte,0.65,0.6606498194945848,0.7724137931034483,,
base,squad_v2+winogrande,2,cola,0.8,0.3547459252157239,-1.845714285714286,,
base,squad_v2+winogrande,2,cb,0.55,0.3392857142857143,0.47500000000000003,,
base,squad_v2+winogrande,2,scitail,0.6000000000000001,0.6279397930385701,0.6493055555555555,,
base,squad_v2+winogrande,2,cr,0.6000000000000001,0.8803191489361702,0.9257950530035337,,
base,squad_v2+winogrande,2,rotten_tomatoes,0.6000000000000001,0.8048780487804879,0.8315217391304348,,
base,squad_v2+winogrande,2,multirc,0.2,0.5796204620462047,0.3368211260587944,,
base,squad_v2+winogrande,2,copa,0.45,0.18,-0.26666666666666666,,
base,squad_v2+winogrande,2,piqa,0.65,0.024483133841131665,-0.7989886219974716,,
base,sst2+anli_r1,2,mrpc,0.30000000000000004,0.5367647058823529,0.6308139534883721,,
base,sst2+anli_r1,2,boolq,0.15000000000000002,0.4996941896024465,0.2546842470506593,,
base,sst2+anli_r1,2,rte,0.2,0.6389891696750902,0.7310344827586207,,
base,sst2+anli_r1,2,cola,0.15000000000000002,0.5982742090124641,-0.39428571428571435,,
base,sst2+anli_r1,2,cb,0.25,0.16071428571428573,0.225,,
base,sst2+anli_r1,2,scitail,0.35000000000000003,0.7238946378174976,0.7504960317460317,,
base,sst2+anli_r1,2,cr,0.5,0.9228723404255319,0.9823321554770318,,
base,sst2+anli_r1,2,rotten_tomatoes,0.6000000000000001,0.9165103189493433,0.9932065217391304,,
base,sst2+anli_r1,2,multirc,0.15000000000000002,0.5913778877887789,0.3652217239661186,,
base,sst2+anli_r1,2,copa,0.35000000000000003,0.62,0.7111111111111111,,
base,sst2+anli_r1,2,piqa,0.4,0.5560391730141458,0.436156763590392,,
base,sst2+anli_r1+hellaswag,3,mrpc,0.30000000000000004,0.46568627450980393,0.5465116279069768,,
base,sst2+anli_r1+hellaswag,3,boolq,0.1,0.5513761467889908,0.3719639139486468,,
base,sst2+anli_r1+hellaswag,3,rte,0.2,0.628158844765343,0.710344827586207,,
base,sst2+anli_r1+hellaswag,3,cola,0.15000000000000002,0.5934803451581975,-0.4228571428571433,,
base,sst2+anli_r1+hellaswag,3,cb,0.2,0.17857142857142858,0.25,,
base,sst2+anli_r1+hellaswag,3,scitail,0.30000000000000004,0.7445907808090311,0.7723214285714286,,
base,sst2+anli_r1+hellaswag,3,cr,0.45,0.9228723404255319,0.9823321554770318,,
base,sst2+anli_r1+hellaswag,3,rotten_tomatoes,0.6000000000000001,0.9193245778611632,0.9972826086956521,,
base,sst2+anli_r1+hellaswag,3,multirc,0.1,0.5198019801980198,0.19232685600398614,,
base,sst2+anli_r1+hellaswag,3,copa,0.25,0.69,0.8666666666666666,,
base,sst2+anli_r1+hellaswag,3,piqa,0.35000000000000003,0.7149075081610446,0.8053097345132745,,
base,sst2+anli_r1+hellaswag+winogrande,4,mrpc,0.25,0.49264705882352944,0.5784883720930233,,
base,sst2+anli_r1+hellaswag+winogrande,4,boolq,0.1,0.481039755351682,0.21235253296322001,,
base,sst2+anli_r1+hellaswag+winogrande,4,rte,0.2,0.6462093862815884,0.7448275862068965,,
base,sst2+anli_r1+hellaswag+winogrande,4,cola,0.1,0.5848513902205177,-0.47428571428571487,,
base,sst2+anli_r1+hellaswag+winogrande,4,cb,0.25,0.23214285714285715,0.325,,
base,sst2+anli_r1+hellaswag+winogrande,4,scitail,0.25,0.7253057384760113,0.751984126984127,,
base,sst2+anli_r1+hellaswag+winogrande,4,cr,0.4,0.9202127659574468,0.9787985865724381,,
base,sst2+anli_r1+hellaswag+winogrande,4,rotten_tomatoes,0.5,0.9146341463414634,0.9904891304347828,,
base,sst2+anli_r1+hellaswag+winogrande,4,multirc,0.1,0.5546617161716172,0.2765321375186847,,
base,sst2+anli_r1+hellaswag+winogrande,4,copa,0.25,0.72,0.9333333333333332,,
base,sst2+anli_r1+hellaswag+winogrande,4,piqa,0.30000000000000004,0.7116430903155604,0.7977243994943111,,
base,sst2+anli_r1+imdb,3,mrpc,0.2,0.5269607843137255,0.6191860465116279,,
base,sst2+anli_r1+imdb,3,boolq,0.1,0.46605504587155966,0.1783483691880639,,
base,sst2+anli_r1+imdb,3,rte,0.2,0.6245487364620939,0.703448275862069,,
base,sst2+anli_r1+imdb,3,cola,0.1,0.6442953020134228,-0.12000000000000051,,
base,sst2+anli_r1+imdb,3,cb,0.2,0.14285714285714285,0.19999999999999998,,
base,sst2+anli_r1+imdb,3,scitail,0.2,0.6613358419567262,0.6845238095238094,,
base,sst2+anli_r1+imdb,3,cr,0.30000000000000004,0.925531914893617,0.9858657243816253,,
base,sst2+anli_r1+imdb,3,rotten_tomatoes,0.6000000000000001,0.924953095684803,1.0054347826086958,,
base,sst2+anli_r1+imdb,3,multirc,0.1,0.5618811881188119,0.29397110114598923,,
base,sst2+anli_r1+imdb,3,copa,0.25,0.62,0.7111111111111111,,
